"","ReefID","score","DHW_25km_max_02","DHW_5km_max","DHW_5km_ytd","region","Long_unique","Lat_unique","X","Y","bin.score","year"
"1362","20-186",1,4.07,1.72,1.72,"South",150.709579,-20.347271,-5209.76373908984,2922.43788194142,0,"2016"
"1363","20-187",1,4.51,1.69,1.69,"South",150.75766,-20.375526,-5211.2604792554,2917.53095129584,0,"2016"
"1364","20-194a",1,4.07,1.19,1.19,"South",150.685272,-20.416149,-5206.19765803003,2923.34182697532,0,"2016"
"1365","20-194b",1,4.07,1.35,1.35,"South",150.722229,-20.406752,-5208.4000597973,2920.16132709564,0,"2016"
"1366","20-197",0,4.07,1.35,1.35,"South",150.726196,-20.446737,-5207.2486581428,2919.04192880349,0,"2016"
"1383","20-262a",0,9.3,2.47,2.47,"South",149.469818,-20.742073,-5132.04342250445,3026.6471875244,0,"2016"
"1388","20-269",2,8.93,2.28,2.28,"South",149.389999,-20.780001,-5126.53537756608,3033.03250571077,0,"2016"
"1401","20-291",2,8.79,2.13,2.13,"South",149.740005,-20.950001,-5139.15233497911,2998.26658781531,0,"2016"
"1402","20-292",2,6.76,1.83,1.83,"South",149.779999,-20.99,-5139.86853801372,2993.8774366793,0,"2016"
"1405","20-295",0,5.74,1.52,1.52,"South",150.130005,-20.57,-5172.42922524375,2970.67542362851,0,"2016"
"1406","20-296",1,5.74,0.83,0.83,"South",150.240005,-20.52,-5179.81679701951,2961.70809385918,0,"2016"
"1408","20-298",0,4.84,0.8,0.8,"South",150.380005,-20.6,-5184.32235851506,2947.49854971355,0,"2016"
"1409","20-299a",0,4.84,0.65,0.65,"South",150.434402,-20.603256,-5187.00759029931,2942.51233261865,0,"2016"
"1410","20-299c",1,4.84,0.95,0.95,"South",150.460007,-20.65,-5186.72904142726,2939.29125612908,0,"2016"
"1412","20-301a",0,5.74,1.12,1.12,"South",150.229996,-20.68,-5173.8657761245,2959.50485763247,0,"2016"
"1413","20-301b",0,4.84,0.95,0.95,"South",150.289993,-20.66,-5177.64378047715,2954.47450292398,0,"2016"
"1414","20-302",0,5.74,1.47,1.47,"South",150.179993,-20.700001,-5170.59926973473,2963.62830607068,0,"2016"
"1415","20-304",0,4.84,0.8,0.8,"South",150.470001,-20.719999,-5184.84943120787,2937.031388937,0,"2016"
"1416","20-305",1,5.82,0.8,0.8,"South",150.484879,-20.781237,-5183.51244212046,2934.49638315411,0,"2016"
"1417","20-306",0,5.82,0.8,0.8,"South",150.452194,-20.798933,-5181.22999020122,2937.10846724396,0,"2016"
"1418","20-307",1,5.82,0.79,0.79,"South",150.381042,-20.820858,-5176.82563628206,2943.11237710189,0,"2016"
"1419","20-308",1,5.82,0.8,0.8,"South",150.379807,-20.857193,-5175.51272259085,2942.51357920061,0,"2016"
"1421","20-310",1,6.52,1.8,1.8,"South",150.080002,-20.959999,-5156.5090610377,2967.5195879329,0,"2016"
"1424","20-317",1,4.32,1.16,1.16,"South",150.723236,-20.563404,-5203.13405709407,2917.0886777692,0,"2016"
"1426","20-322",1,4.32,1.16,1.16,"South",150.745865,-20.574203,-5203.91768569147,2914.82730485665,0,"2016"
"1427","20-324",0,4.06,1.17,1.17,"South",150.766754,-20.596226,-5204.22867826539,2912.50936712139,0,"2016"
"1428","20-326",1,4.06,0.9,0.9,"South",150.802521,-20.626991,-5204.99454567305,2908.67258259613,0,"2016"
"1430","20-335",1,4.06,0.92,0.92,"South",150.87616,-20.666206,-5207.38545898462,2901.2321861606,0,"2016"
"1433","20-339a",1,4.06,0.9,0.9,"South",150.883972,-20.725861,-5205.73292577316,2899.38147501803,0,"2016"
"1434","20-339b",1,4.06,1.39,1.39,"South",150.937836,-20.706667,-5209.11626784174,2894.85300085767,0,"2016"
"1437","20-348",0,4.45,0.88,0.88,"South",150.953171,-20.887068,-5203.6643959857,2890.00064589053,0,"2016"
"1443","20-353",0,4.45,0.49,0.49,"South",150.917953,-20.964542,-5199.19810714859,2891.70311220063,0,"2016"
"1445","20-369a",0,4.74,1.84,1.84,"South",151.015762,-20.747362,-5211.64772372411,2886.98955185477,0,"2016"
"1448","20-370a",1,5.03,1.64,1.64,"South",151.070129,-20.8064,-5212.34668262889,2880.91652412747,0,"2016"
"1449","20-370b",1,5.03,1.43,1.43,"South",151.057816,-20.881918,-5209.11265753514,2880.59064952299,0,"2016"
"1452","20-377",1,5.03,2.1,2.1,"South",151.232269,-20.843342,-5219.19831900346,2865.45189524633,0,"2016"
"1455","20-380",0,5.03,0.88,0.88,"South",151.042816,-20.91515,-5207.20499324284,2881.31610777747,0,"2016"
"1456","20-382",0,6.06,2.2,2.2,"South",151.300003,-20.860001,-5222.00379954049,2858.96321539322,0,"2016"
"1457","20-383",0,5.03,1.79,1.79,"South",151.210846,-20.931446,-5215.06543228921,2865.72105033073,0,"2016"
"1458","20-385",0,6.06,1.86,1.86,"South",151.320007,-20.940001,-5220.21758287189,2855.61688600053,0,"2016"
"1459","20-386",1,5.03,1.51,1.51,"South",151.183517,-20.960249,-5212.69478858248,2867.65634602047,0,"2016"
"1461","20-388a",0,6.06,1.8,1.8,"South",151.360001,-20.959999,-5221.51180572312,2851.59125121806,0,"2016"
"1462","20-389",1,6.06,1.8,1.8,"South",151.399994,-20.969999,-5223.15166349733,2847.75544294338,0,"2016"
"1463","20-391",1,6.06,2.28,2.28,"South",151.477692,-20.99131,-5226.26316974629,2840.26463970244,0,"2016"
"1465","20-469",1,4.07,1.18,1.18,"South",150.650406,-20.499945,-5201.57904781098,2924.9131494447,0,"2016"
"1466","20-470",1,4.07,1.18,1.18,"South",150.677139,-20.470959,-5203.92664537598,2923.03829302775,0,"2016"
"1467","20-474",1,4.07,1.18,1.18,"South",150.693161,-20.468834,-5204.81588822977,2921.62341832989,0,"2016"
"1468","20-568",0,6.06,1.8,1.8,"South",151.371017,-20.955662,-5222.21137534181,2850.66992939738,0,"2016"
"1473","20-598",1,4.75,1.51,1.51,"South",150.403305,-20.107641,-5202.07814917405,2954.7947945034,0,"2016"
"1475","21-025",1,7.63,1.99,1.99,"South",149.899994,-21.02,-5145.09287258337,2982.50673894398,0,"2016"
"1479","21-034",1,7.53,2.2,2.2,"South",149.830002,-21.370001,-5129.28102891868,2981.71826747347,0,"2016"
"1487","21-050",2,7.53,2.16,2.16,"South",149.880005,-21.49,-5127.66437637093,2974.79430678988,0,"2016"
"1490","21-054",2,7.06,1.47,1.47,"South",150.259995,-21.07,-5161.99734245585,2949.13001824026,0,"2016"
"1492","21-056b",2,7.06,1.01,1.01,"South",150.449997,-21.08,-5171.40089411089,2931.79862536165,0,"2016"
"1493","21-057",2,7.06,1,1,"South",150.479996,-21.129999,-5171.19319643187,2928.10418203344,0,"2016"
"1497","21-061",0,6.99,0.82,0.82,"South",150.692337,-21.05477,-5184.634408616,2910.39299028685,0,"2016"
"1498","21-062",0,6.39,0.47,0.47,"South",150.865112,-21.031219,-5194.20843046871,2895.20336154344,0,"2016"
"1500","21-064",1,6.39,0.77,0.77,"South",150.777985,-21.057133,-5188.8967971675,2902.59345808259,0,"2016"
"1501","21-065",0,6.39,0.62,0.62,"South",150.830322,-21.072184,-5191.02077442621,2897.55925245222,0,"2016"
"1502","21-068",0,6.39,0.62,0.62,"South",150.830658,-21.128893,-5189.05554838727,2896.4223779294,0,"2016"
"1503","21-070",1,6.39,0.78,0.78,"South",150.788956,-21.135815,-5186.70384749807,2900.06297432716,0,"2016"
"1504","21-071",0,6.39,0.78,0.78,"South",150.763321,-21.136267,-5185.3899820044,2902.37444228972,0,"2016"
"1505","21-072",1,6.99,0.81,0.81,"South",150.662231,-21.165661,-5179.23300692624,2910.9409499935,0,"2016"
"1506","21-073",1,6.39,0.47,0.47,"South",150.855621,-21.139317,-5189.9519835993,2893.95777207552,0,"2016"
"1509","21-076",1,6.39,0.47,0.47,"South",150.873306,-21.189087,-5189.09958603949,2891.38315143512,0,"2016"
"1511","21-081",1,6.39,0.61,0.61,"South",150.882858,-21.224419,-5188.33998400151,2889.82648447231,0,"2016"
"1512","21-082",1,6.39,0.61,0.61,"South",150.896591,-21.245712,-5188.28319903564,2888.16572244794,0,"2016"
"1515","21-086",1,7.77,0.61,0.61,"South",150.784988,-21.331713,-5179.61736031289,2896.57155328583,0,"2016"
"1516","21-087",1,7.77,0.46,0.46,"South",150.974792,-21.384424,-5187.3178833667,2878.36144267457,0,"2016"
"1518","21-091",1,6.79,2.21,2.21,"South",151.559998,-21.040001,-5228.63051857327,2831.82943897879,0,"2016"
"1519","21-092",0,5.77,0.86,0.86,"South",151.162888,-21.012623,-5209.83486428631,2868.52695878746,0,"2016"
"1520","21-093",1,5.77,0.83,0.83,"South",151.10321,-21.029663,-5206.24919606218,2873.62340766089,0,"2016"
"1521","21-094",1,5.77,0.86,0.86,"South",151.151535,-21.034815,-5208.49095917945,2869.13207583896,0,"2016"
"1523","21-100",1,5.77,0.5,0.5,"South",151.071121,-21.070715,-5203.20396883111,2875.74564829618,0,"2016"
"1524","21-101",1,6.79,2.06,2.06,"South",151.519241,-21.029888,-5226.96957312469,2835.740552828,0,"2016"
"1525","21-109",1,5.77,0.34,0.34,"South",151.080002,-21.129999,-5201.57243243475,2873.79146873948,0,"2016"
"1526","21-115",1,5.77,0.33,0.33,"South",151.039993,-21.17,-5198.1602489534,2876.64589905374,0,"2016"
"1527","21-116",1,5.77,0.46,0.46,"South",151.009995,-21.209999,-5195.24719406732,2878.58790561409,0,"2016"
"1530","21-128",2,7.02,0.33,0.33,"South",151.169998,-21.32,-5199.37929042117,2861.92938763483,0,"2016"
"1531","21-129",1,7.02,0.45,0.45,"South",151.096512,-21.353809,-5194.50691122732,2867.93447875512,0,"2016"
"1533","21-131",1,6.65,0.48,0.34,"South",151.369995,-21.370001,-5207.56120266128,2842.79334823111,0,"2016"
"1534","21-132",1,6.65,0.34,0.34,"South",151.330002,-21.4,-5204.50844147545,2845.84403616677,0,"2016"
"1535","21-133",2,7.02,0.34,0.34,"South",151.25,-21.379999,-5201.24085976391,2853.49844943672,0,"2016"
"1536","21-134",1,6.65,0.34,0.34,"South",151.279999,-21.389999,-5202.37861135399,2850.57995348095,0,"2016"
"1537","21-135",1,6.65,0.48,0.48,"South",151.480148,-21.354092,-5213.58312007401,2833.08406070863,0,"2016"
"1538","21-136",1,6.65,0.48,0.48,"South",151.419998,-21.389999,-5209.32830530536,2837.8597383601,0,"2016"
"1541","21-139",1,6.65,0.64,0.64,"South",151.469147,-21.473095,-5208.79459297657,2831.77751698869,0,"2016"
"1542","21-143",1,6.79,2.21,2.21,"South",151.568832,-21.041965,-5228.99812287752,2830.98591202353,0,"2016"
"1543","21-144",0,6.79,2.21,2.21,"South",151.580002,-21.049999,-5229.26778348809,2829.81376268047,0,"2016"
"1544","21-145a",1,6.79,1.82,1.82,"South",151.620865,-21.073538,-5230.45707058556,2825.63647533435,0,"2016"
"1545","21-146",0,6.79,1.82,1.82,"South",151.649994,-21.08,-5231.66553045809,2822.85425849441,0,"2016"
"1546","21-147",0,6.79,2.26,2.26,"South",151.669998,-21.07,-5233.00272627078,2821.21727182604,0,"2016"
"1547","21-148",0,6.79,2.26,2.26,"South",151.690002,-21.09,-5233.28319180394,2819.01073922662,0,"2016"
"1548","21-149",0,6.79,2.31,2.31,"South",151.720001,-21.1,-5234.40601579955,2816.08069290921,0,"2016"
"1549","21-150",0,6.79,1.87,1.87,"South",151.740005,-21.110001,-5235.03619003507,2814.06341115588,0,"2016"
"1550","21-151",0,7.92,1.77,1.77,"South",151.759995,-21.120001,-5235.66478240961,2812.04724525071,0,"2016"
"1553","21-157",0,7.92,1.77,1.77,"South",151.759995,-21.15,-5234.60518703655,2811.4781423051,0,"2016"
"1554","21-158",0,7.92,0.95,0.95,"South",151.779999,-21.16,-5235.23285984551,2809.46062848046,0,"2016"
"1555","21-159",1,7.92,0.95,0.95,"South",151.800003,-21.17,-5235.85960249728,2807.44293357478,0,"2016"
"1556","21-161",0,7.92,1.54,1.54,"South",151.820007,-21.190001,-5236.13117309019,2805.2352744797,0,"2016"
"1557","21-165",0,7.92,1.54,1.54,"South",151.830002,-21.200001,-5236.26605549714,2804.13202321608,0,"2016"
"1560","21-172",1,7.92,0.61,0.61,"South",151.850006,-21.24,-5235.8253380028,2801.54419260296,0,"2016"
"1561","21-180",0,6.81,0,0,"South",151.830688,-21.342113,-5231.24592592463,2801.36304168477,0,"2016"
"1562","21-181",0,6.81,0,0,"South",151.857895,-21.371225,-5231.53606766609,2798.32263611408,0,"2016"
"1563","21-185",0,6.81,0,0,"South",151.901764,-21.39901,-5232.68330988238,2793.78565455697,0,"2016"
"1595","21-236",1,8.28,0,0,"South",152.396667,-21.21899,-5263.06591302111,2751.85421704771,0,"2016"
"1596","21-237",1,8.28,0,0,"South",152.472336,-21.240034,-5265.94422913321,2744.50941745634,0,"2016"
"1597","21-238",1,8.28,0,0,"South",152.5,-21.23,-5267.62719179607,2742.15315063946,0,"2016"
"1600","21-241",0,6.7,0,0,"South",152.330704,-21.282572,-5257.62481299284,2756.72165658964,0,"2016"
"1601","21-242a",1,5.86,0,0,"South",152.231155,-21.303316,-5252.08603647464,2765.46214026488,0,"2016"
"1603","21-247",0,5.86,0,0,"South",152.162994,-21.331776,-5247.77511353823,2771.17102945571,0,"2016"
"1607","21-258",1,5.86,0,0,"South",152.01709,-21.377436,-5239.068659283,2783.65804810785,0,"2016"
"1608","21-263",1,6.7,0,0,"South",152.490005,-21.42,-5260.33446408156,2739.5232173223,0,"2016"
"1611","21-289a",2,9,0.14,0.14,"South",152.595123,-21.185959,-5273.74522816104,2734.21941622201,0,"2016"
"1612","21-290",1,9,0,0,"South",152.520004,-21.200001,-5269.65515814903,2740.87086922583,0,"2016"
"1613","21-294",1,7.08,0,0,"South",152.605255,-21.289955,-5270.50950512353,2731.35938938841,0,"2016"
"1614","21-295",1,7.08,0,0,"South",152.580597,-21.318956,-5268.29352900025,2733.0878326273,0,"2016"
"1615","21-296",2,7.08,0,0,"South",152.55336,-21.338657,-5266.28659393366,2735.22468549227,0,"2016"
"1618","21-299",1,7.08,0,0,"South",152.529999,-21.379999,-5263.68539962633,2736.59933055171,0,"2016"
"1620","21-300a",1,7.08,0,0,"South",152.510361,-21.397877,-5262.10398659478,2738.06863615277,0,"2016"
"1621","21-303",1,7.08,0,0,"South",152.520004,-21.469999,-5259.96479910119,2735.83068689331,0,"2016"
"1622","21-304",1,7.08,0,0,"South",152.510117,-21.473776,-5259.35624888716,2736.66734763335,0,"2016"
"1624","21-306",1,7.08,0,0,"South",152.509491,-21.494862,-5258.56458674637,2736.3284222893,0,"2016"
"1625","21-334",3,7.96,1.28,1.28,"South",149.779999,-21.610001,-5118.22910251865,2981.27286961849,1,"2016"
"1626","21-386",2,8.3,2.57,2.57,"South",150.259995,-21.52,-5146.21873304727,2940.11545128762,0,"2016"
"1632","21-394",2,8.3,1.14,1.14,"South",150.330109,-21.664467,-5144.67628152196,2930.88950206974,0,"2016"
"1639","21-403b",2,8.3,1.12,1.12,"South",150.34436,-21.736214,-5142.84165215036,2928.1502489859,0,"2016"
"1649","21-433",2,7.6,0.66,0.66,"South",151.477554,-21.550697,-5206.42989324574,2829.50229220973,0,"2016"
"1658","21-449",1,7.16,0.66,0.66,"South",151.577469,-21.625502,-5208.66465955139,2818.96211091842,0,"2016"
"1659","21-450",1,7.16,0.65,0.65,"South",151.624542,-21.627052,-5210.9230123177,2814.65164337911,0,"2016"
"1660","21-453",2,7.16,0.51,0.51,"South",151.692413,-21.654594,-5213.25915530554,2807.94137740995,0,"2016"
"1661","21-460",1,7.16,0.52,0.52,"South",151.742172,-21.711464,-5213.63779791901,2802.30667020419,0,"2016"
"1662","21-464",1,6.23,0.53,0.53,"South",151.773682,-21.755894,-5213.5662955009,2798.57376882904,0,"2016"
"1664","21-466",1,6.23,0.52,0.52,"South",151.986938,-21.837854,-5220.95896112068,2777.56005545832,0,"2016"
"1665","21-467",1,6.23,0.53,0.53,"South",151.9263,-21.886705,-5216.23170024932,2782.13209303905,0,"2016"
"1666","21-470",1,5.09,0,0,"South",152.494797,-21.511597,-5257.25765686952,2737.3619230006,0,"2016"
"1667","21-474",1,5.09,0,0,"South",152.474579,-21.534613,-5255.45874357199,2738.78296408891,0,"2016"
"1668","21-479",0,5.09,0,0,"South",152.456741,-21.561388,-5253.63626797434,2739.9133760768,0,"2016"
"1673","21-491",0,5.09,0,0,"South",152.474442,-21.612307,-5252.63519524695,2737.32749576437,0,"2016"
"1677","21-496",1,5.09,0,0,"South",152.476791,-21.648161,-5251.44414928562,2736.4330386493,0,"2016"
"1690","21-526",1,5.77,0.33,0.33,"South",152.312195,-21.831608,-5236.87115500725,2747.99711766297,0,"2016"
"1692","21-529",1,5.86,0.35,0.35,"South",152.172958,-21.866928,-5228.88504605931,2760.03303960993,0,"2016"
"1693","21-530",1,5.77,0.33,0.33,"South",152.439835,-21.855536,-5242.10234295745,2735.8658927189,0,"2016"
"1694","21-531",1,5.77,0.33,0.33,"South",152.408585,-21.862854,-5240.34086449441,2738.58428367991,0,"2016"
"1695","21-532",2,5.77,0.33,0.33,"South",152.354095,-21.862774,-5237.73695388914,2743.56830242085,0,"2016"
"1696","21-538",1,5.77,0.33,0.33,"South",152.445251,-21.883566,-5241.331635739,2734.8332912747,0,"2016"
"1697","21-540",1,5.77,0.34,0.34,"South",152.477722,-21.905783,-5242.06372577873,2731.43676313582,0,"2016"
"1698","21-544",1,5.86,0.36,0.36,"South",152.108734,-21.921701,-5223.78069062525,2764.83005179561,0,"2016"
"1699","21-546",1,5.77,0.34,0.34,"South",152.490921,-21.932003,-5241.72751882472,2729.72640059743,0,"2016"
"1702","21-551",1,5.86,0.52,0.52,"South",152.055649,-21.960606,-5219.78884158455,2768.91125215437,0,"2016"
"1704","21-556",1,5.77,0.35,0.35,"South",152.478394,-21.982168,-5239.28088372724,2729.9085988614,0,"2016"
"1708","21-560",1,5.94,0.14,0.14,"South",152.539993,-21.67,-5253.66417107036,2730.22529697787,0,"2016"
"1709","21-562",1,5.94,0.16,0.16,"South",152.558945,-21.724174,-5252.59052277476,2727.46107585102,0,"2016"
"1710","21-565",0,6.18,0.17,0.17,"South",152.589996,-21.790001,-5251.65928950641,2723.36504801153,0,"2016"
"1711","21-566",0,6.18,0.18,0.18,"South",152.630005,-21.83,-5252.09223725698,2718.93752166191,0,"2016"
"1712","21-570",1,6.18,0.18,0.18,"South",152.639999,-21.85,-5251.83163862704,2717.64114502781,0,"2016"
"1713","21-575",1,6.18,0.34,0.34,"South",152.660004,-21.9,-5250.94011432273,2714.85592418672,0,"2016"
"1714","21-579",1,6.18,0.36,0.36,"South",152.669998,-21.91,-5251.04505334873,2713.74951461996,0,"2016"
"1715","21-582",0,6.18,0.36,0.36,"South",152.679993,-21.940001,-5250.41169331033,2712.26176069133,0,"2016"
"1716","21-586",1,6.18,0.52,0.52,"South",152.699997,-21.969999,-5250.25011022427,2709.8564993511,0,"2016"
"1717","21-591",1,7.06,1.14,1.14,"South",150.372421,-21.022751,-5169.41429288351,2939.92820561192,0,"2016"
"1719","21-674",1,6.23,0.53,0.53,"South",151.926163,-21.80415,-5219.23895171797,2783.75207216933,0,"2016"
"1720","21-761",3,5.77,0.33,0.33,"South",152.375687,-21.861881,-5238.80326074793,2741.61140340613,1,"2016"
"1744","22-084",1,5.77,0.35,0.35,"South",152.464966,-21.999735,-5237.99234805594,2730.79827103912,0,"2016"
"1746","22-090",1,6.88,0.36,0.36,"South",152.428741,-22.040106,-5234.77282838916,2733.33040862371,0,"2016"
"1747","22-092",2,6.88,0.36,0.36,"South",152.477371,-22.077322,-5235.71261168678,2728.16822615121,0,"2016"
"1752","22-103",1,6.84,0.69,0.69,"South",152.729996,-22.01,-5250.18783270733,2706.34409111971,0,"2016"
"1754","22-106",1,6.84,0.71,0.71,"South",152.740005,-22.059999,-5248.80635687086,2704.47152645584,0,"2016"
"1755","22-111",1,6.84,0.37,0.37,"South",152.519348,-22.076481,-5237.74114478737,2724.34783711641,0,"2016"
"1756","22-115",1,6.84,0.37,0.37,"South",152.530182,-22.106079,-5237.15800078076,2722.7864405325,0,"2016"
"1757","22-116",1,6.84,0.71,0.71,"South",152.740005,-22.1,-5247.32007840976,2703.70571466834,0,"2016"
"1758","22-121",1,6.84,0.71,0.71,"South",152.740005,-22.120001,-5246.57596142093,2703.32230498015,0,"2016"
"1759","22-122",1,6.84,0.37,0.37,"South",152.53273,-22.1453,-5235.82165081075,2721.79590416121,0,"2016"
"1760","22-123",1,6.84,0.53,0.53,"South",152.597595,-22.149773,-5238.73319350277,2715.78034900875,0,"2016"
"1761","22-124",1,7.3,0.86,0.86,"South",152.759995,-22.15,-5246.40132592521,2700.91636134884,0,"2016"
"1762","22-125",1,6.84,0.53,0.53,"South",152.551605,-22.156,-5236.31991036752,2719.86413286004,0,"2016"
"1764","22-129",1,6.84,0.55,0.55,"South",152.626907,-22.184721,-5238.81980261195,2712.42575006902,0,"2016"
"1765","22-131",1,7.3,0.72,0.72,"South",152.759995,-22.190001,-5244.9090258182,2700.14810563894,0,"2016"
"1766","22-133",1,6.84,0.72,0.72,"South",152.75,-22.209999,-5243.69096866435,2700.67831253881,0,"2016"
"1767","22-134",1,6.84,0.54,0.54,"South",152.618668,-22.222845,-5237.00718751998,2712.44227551411,0,"2016"
"1768","22-139",1,7.42,0.53,0.53,"South",152.604691,-22.264385,-5234.79292093621,2712.91519537618,0,"2016"
"1769","22-140",0,7.42,0.56,0.56,"South",152.729996,-22.27,-5240.50321040512,2701.35190394899,0,"2016"
"1770","22-141",1,7.42,0.53,0.53,"South",152.662796,-22.307856,-5235.91306896251,2706.76325970089,0,"2016"
"1771","22-142",1,7.42,0.56,0.56,"South",152.729996,-22.299999,-5239.37884357899,2700.77232020588,0,"2016"
"1772","22-143",1,7.42,0.55,0.55,"South",152.720001,-22.33,-5237.78184887355,2701.1057067652,0,"2016"
"1773","22-144",0,7.42,0.53,0.53,"South",152.680252,-22.331985,-5235.83218359851,2704.70028225253,0,"2016"
"1784","23-004b",2,8.52,0.51,0.51,"South",150.889999,-23.08,-5120.72936396255,2851.33224304483,0,"2016"
"1790","23-010",2,8.52,0.53,0.53,"South",150.910004,-23.17,-5118.29004210449,2847.63328378234,0,"2016"
"1792","23-012b",2,8.52,0.51,0.51,"South",150.970001,-23.15,-5122.03389331316,2842.69657458605,0,"2016"
"1793","23-012c",1,8.52,0.52,0.52,"South",150.990005,-23.17,-5122.26114733951,2840.48393983615,0,"2016"
"1795","23-012e",2,8.52,0.53,0.53,"South",150.934662,-23.188557,-5118.80517596292,2845.03572809918,0,"2016"
"1796","23-014",3,8.52,0.52,0.52,"South",150.970001,-23.200001,-5120.12075404665,2841.63479433374,1,"2016"
"1802","23-031a",1,8.46,0.36,0.36,"South",151.070694,-23.162668,-5126.53699918531,2833.42265113522,0,"2016"
"1816","23-052a",0,6.27,0,0,"South",151.97113,-23.446152,-5159.42303584511,2746.64947378965,0,"2016"
"1817","23-053",0,6.27,0,0,"South",151.880005,-23.469999,-5154.11718251254,2754.35419364926,0,"2016"
"1820","23-055a",1,5.59,0,0,"South",152.061142,-23.495667,-5161.79437781373,2737.51317846038,0,"2016"
"1830","23-068",0,5.24,0,0,"South",151.770004,-23.5,-5147.64837420722,2763.61556919274,0,"2016"
"1831","23-069",0,6.38,0,0,"South",151.740005,-23.540001,-5144.63723645453,2765.46997675671,0,"2016"
"1832","23-070",0,6.38,0.15,0,"South",151.627319,-23.538849,-5139.23333858286,2775.6071055025,0,"2016"
"1833","23-071",0,6.38,0.14,0,"South",151.679993,-23.559999,-5140.95571356051,2770.4355024816,0,"2016"
