"","ReefID","bin.score","DHW","X","Y","year"
"1407","20-297",0,4.39,-5186.36011218501,2948.65709572429,"1998"
"1408","20-298",0,4.39,-5184.32235851506,2947.49854971355,"1998"
"1410","20-299c",0,4.39,-5186.72904142726,2939.29125612908,"1998"
"1412","20-301a",0,4.26,-5173.8657761245,2959.50485763247,"1998"
"1413","20-301b",0,4.39,-5177.64378047715,2954.47450292398,"1998"
"1414","20-302",0,4.26,-5170.59926973473,2963.62830607068,"1998"
"1415","20-304",0,4.39,-5184.84943120787,2937.031388937,"1998"
"1420","20-309",0,5.4,-5155.6381768564,2973.01098212275,"1998"
"1421","20-310",0,5.4,-5156.5090610377,2967.5195879329,"1998"
"1439","20-351a",0,5.2,-5180.85921145003,2926.41713418809,"1998"
"1440","20-351b",0,5.2,-5178.96352932554,2926.53805253194,"1998"
"1442","20-352",0,5.2,-5186.63097432405,2915.36419507292,"1998"
"1444","20-369",0,5.66,-5211.77054620857,2886.55334084333,"1998"
"1450","20-371",0,5.66,-5213.22086387682,2879.04027102588,"1998"
"1451","20-374",0,5.66,-5217.08075048842,2872.85875568817,"1998"
"1453","20-378a",0,5.66,-5219.15952665453,2863.32896672422,"1998"
"1454","20-378b",0,5.66,-5216.57353530843,2863.09426195588,"1998"
"1456","20-382",0,5.52,-5222.00379954049,2858.96321539322,"1998"
"1458","20-385",0,5.52,-5220.21758287189,2855.61688600053,"1998"
"1460","20-387",0,5.66,-5215.67866589693,2861.41930111897,"1998"
"1461","20-388a",0,5.52,-5221.51180572312,2851.59125121806,"1998"
"1462","20-389",0,5.52,-5223.15166349733,2847.75544294338,"1998"
"1475","21-025",0,5.95,-5145.09287258337,2982.50673894398,"1998"
"1476","21-026",0,5.68,-5126.43441729437,3013.67747764278,"1998"
"1478","21-031",1,5.11,-5123.37798631503,2995.0597893485,"1998"
"1479","21-034",1,5.63,-5129.28102891868,2981.71826747347,"1998"
"1480","21-037",1,5.63,-5126.65646609996,2981.38923306459,"1998"
"1481","21-039",1,5.11,-5120.22120906515,2990.81618081765,"1998"
"1482","21-040",1,5.63,-5126.82513241858,2980.29062266007,"1998"
"1483","21-044",1,5.63,-5128.20084939054,2976.30314016557,"1998"
"1484","21-045",1,5.63,-5128.36879573797,2975.20297291325,"1998"
"1485","21-048",1,5.63,-5129.57359733517,2972.31333355865,"1998"
"1487","21-050",1,5.63,-5127.66437637093,2974.79430678988,"1998"
"1488","21-052",1,5.36,-5128.86868680826,2971.90487563942,"1998"
"1489","21-053",0,5.72,-5154.09189776329,2966.1285345518,"1998"
"1490","21-054",0,5.76,-5161.99734245585,2949.13001824026,"1998"
"1491","21-056a",0,5.79,-5175.51181650219,2926.97197118941,"1998"
"1492","21-056b",0,5.76,-5171.40089411089,2931.79862536165,"1998"
"1493","21-057",0,5.76,-5171.19319643187,2928.10418203344,"1998"
"1495","21-059",1,5.23,-5095.52393275232,3030.31478465141,"1998"
"1499","21-063",0,5.94,-5197.0219584308,2890.24990920505,"1998"
"1518","21-091",0,4.31,-5228.63051857327,2831.82943897879,"1998"
"1525","21-109",0,6.03,-5201.57243243475,2873.79146873948,"1998"
"1526","21-115",0,6.03,-5198.1602489534,2876.64589905374,"1998"
"1527","21-116",0,6.03,-5195.24719406732,2878.58790561409,"1998"
"1528","21-124",0,5.77,-5199.50172258504,2866.72750693702,"1998"
"1530","21-128",0,5.77,-5199.37929042117,2861.92938763483,"1998"
"1532","21-130",0,5.22,-5204.15486044477,2851.55322752131,"1998"
"1533","21-131",0,5.22,-5207.56120266128,2842.79334823111,"1998"
"1534","21-132",0,5.22,-5204.50844147545,2845.84403616677,"1998"
"1535","21-133",0,5.77,-5201.24085976391,2853.49844943672,"1998"
"1536","21-134",0,5.22,-5202.37861135399,2850.57995348095,"1998"
"1538","21-136",0,5.22,-5209.32830530536,2837.8597383601,"1998"
"1539","21-137",0,5.22,-5208.97206208575,2837.66566952228,"1998"
"1540","21-138",0,5.22,-5207.90248726264,2837.08300259293,"1998"
"1543","21-144",0,4.31,-5229.26778348809,2829.81376268047,"1998"
"1545","21-146",0,4.31,-5231.66553045809,2822.85425849441,"1998"
"1546","21-147",0,4.31,-5233.00272627078,2821.21727182604,"1998"
"1547","21-148",0,4.31,-5233.28319180394,2819.01073922662,"1998"
"1548","21-149",0,4.31,-5234.40601579955,2816.08069290921,"1998"
"1549","21-150",0,4.31,-5235.03619003507,2814.06341115588,"1998"
"1550","21-151",0,3.38,-5235.66478240961,2812.04724525071,"1998"
"1551","21-152",0,3.38,-5236.15593906663,2811.13258404217,"1998"
"1553","21-157",0,3.38,-5234.60518703655,2811.4781423051,"1998"
"1554","21-158",0,3.38,-5235.23285984551,2809.46062848046,"1998"
"1555","21-159",0,3.38,-5235.85960249728,2807.44293357478,"1998"
"1556","21-161",0,3.38,-5236.13117309019,2805.2352744797,"1998"
"1557","21-165",0,3.38,-5236.26605549714,2804.13202321608,"1998"
"1558","21-166",0,3.38,-5243.72137212355,2789.30957574572,"1998"
"1559","21-168",0,3.38,-5243.01068266169,2788.93153641437,"1998"
"1560","21-172",0,3.38,-5235.8253380028,2801.54419260296,"1998"
"1568","21-198",0,2.71,-5260.06671287345,2772.14459561598,"1998"
"1569","21-199",0,2.71,-5258.39160821998,2773.60814150246,"1998"
"1570","21-200",0,2.71,-5260.32638032668,2769.93696687241,"1998"
"1571","21-201",0,3.34,-5271.40373474768,2748.79739036824,"1998"
"1573","21-203",0,2.71,-5260.10236843951,2768.64544263612,"1998"
"1574","21-204",0,3.34,-5262.03367603201,2764.97307505838,"1998"
"1575","21-205",0,3.34,-5272.61164199982,2744.74789118065,"1998"
"1576","21-206",0,3.34,-5271.77779613902,2745.48277637107,"1998"
"1577","21-207",0,2.71,-5255.26187052849,2777.82238194995,"1998"
"1578","21-208",0,2.71,-5256.36164775406,2774.88360751127,"1998"
"1579","21-209",0,3.34,-5260.71379330455,2766.6237894137,"1998"
"1580","21-210",0,3.34,-5262.77169965209,2761.84554787634,"1998"
"1581","21-211",0,3.34,-5265.05363342568,2758.35585890682,"1998"
"1582","21-212",0,2.71,-5255.87754982562,2775.80042302281,"1998"
"1583","21-213",0,2.71,-5257.8138044335,2772.13109450529,"1998"
"1584","21-214",0,2.71,-5251.64276233596,2782.94899158924,"1998"
"1585","21-215",0,3.34,-5262.89935923271,2760.74007430514,"1998"
"1586","21-216",0,3.34,-5266.26792633777,2754.308906298,"1998"
"1587","21-217",0,3.34,-5269.75332597903,2746.76774755311,"1998"
"1588","21-218",0,3.34,-5270.35640080733,2744.74252961703,"1998"
"1589","21-219",0,2.71,-5255.91263829687,2772.30057605782,"1998"
"1591","21-222",0,3.34,-5260.99666019421,2760.91402640746,"1998"
"1592","21-225",0,2.71,-5249.42222172526,2779.42529052941,"1998"
"1594","21-235",0,2.71,-5244.33890584701,2787.29107338423,"1998"
"1597","21-238",0,3.34,-5267.62719179607,2742.15315063946,"1998"
"1602","21-246",0,3.12,-5263.92814846546,2741.39476786204,"1998"
"1604","21-252",0,3.09,-5251.32456858267,2762.85550957677,"1998"
"1605","21-256",0,3.12,-5262.01371840495,2741.56639374082,"1998"
"1608","21-263",0,3.12,-5260.33446408156,2739.5232173223,"1998"
"1609","21-283",0,3.34,-5270.83512903168,2743.82309706455,"1998"
"1610","21-286",0,3.55,-5270.36835098471,2741.24181749641,"1998"
"1612","21-290",0,3.55,-5269.65515814903,2740.87086922583,"1998"
"1616","21-297",0,3.12,-5263.92679261982,2737.89141236649,"1998"
"1618","21-299",0,3.12,-5263.68539962633,2736.59933055171,"1998"
"1619","21-300",0,3.12,-5262.01008969099,2738.0624922681,"1998"
"1621","21-303",0,3.12,-5259.96479910119,2735.83068689331,"1998"
"1623","21-305",0,3.12,-5261.15044396008,2731.78314117932,"1998"
"1625","21-334",0,5.36,-5118.22910251865,2981.27286961849,"1998"
"1626","21-386",0,6.52,-5146.21873304727,2940.11545128762,"1998"
"1627","21-387",1,6.02,-5140.210693316,2949.78706146994,"1998"
"1631","21-393",1,6.52,-5144.3187440592,2931.88731828335,"1998"
"1633","21-397",1,6.02,-5139.54963443983,2941.06571442607,"1998"
"1635","21-399",0,6.52,-5141.71204854076,2933.97108663021,"1998"
"1636","21-401",1,6.52,-5141.81889286807,2930.46258502526,"1998"
"1641","21-414a",1,5.49,-5123.3598631484,2946.0618722684,"1998"
"1642","21-415",1,5.49,-5130.3909586549,2934.63681136817,"1998"
"1643","21-418a",1,5.49,-5124.18108275373,2942.96512255154,"1998"
"1645","21-422",1,5.49,-5124.79054692185,2938.55997145933,"1998"
"1647","21-423b",1,5.49,-5126.1773823871,2936.97748541957,"1998"
"1648","21-428",0,7.16,-5151.83198843703,2893.43921984667,"1998"
"1706","21-558",0,3.3,-5257.66223715034,2732.30301279584,"1998"
"1707","21-559",0,3.3,-5256.46012245089,2732.84289619438,"1998"
"1708","21-560",0,3.3,-5253.66417107036,2730.22529697787,"1998"
"1710","21-565",0,5.07,-5251.65928950641,2723.36504801153,"1998"
"1711","21-566",0,5.07,-5252.09223725698,2718.93752166191,"1998"
"1712","21-570",0,5.07,-5251.83163862704,2717.64114502781,"1998"
"1713","21-575",0,5.07,-5250.94011432273,2714.85592418672,"1998"
"1714","21-579",0,5.07,-5251.04505334873,2713.74951461996,"1998"
"1715","21-582",0,5.07,-5250.41169331033,2712.26176069133,"1998"
"1716","21-586",0,5.07,-5250.25011022427,2709.8564993511,"1998"
"1721","22-030",1,7.01,-5134.80262080026,2919.3445606282,"1998"
"1722","22-032",1,7.01,-5133.93020188108,2920.03553301999,"1998"
"1723","22-039",1,7.01,-5129.99703364443,2926.09829124911,"1998"
"1724","22-041",1,7.01,-5127.60315458414,2917.62074134932,"1998"
"1733","22-052",1,7.01,-5123.22963998928,2921.05386254287,"1998"
"1736","22-061",1,6.45,-5116.73091032667,2925.63693757158,"1998"
"1737","22-070",1,8.17,-5147.77527082736,2894.70733171938,"1998"
"1738","22-072",1,8.17,-5146.96558575142,2891.88728404576,"1998"
"1752","22-103",0,6.21,-5250.18783270733,2706.34409111971,"1998"
"1754","22-106",0,6.21,-5248.80635687086,2704.47152645584,"1998"
"1757","22-116",0,6.21,-5247.32007840976,2703.70571466834,"1998"
"1758","22-121",0,6.21,-5246.57596142093,2703.32230498015,"1998"
"1761","22-124",0,5.53,-5246.40132592521,2700.91636134884,"1998"
"1765","22-131",0,5.53,-5244.9090258182,2700.14810563894,"1998"
"1766","22-133",0,6.21,-5243.69096866435,2700.67831253881,"1998"
"1769","22-140",0,5.98,-5240.50321040512,2701.35190394899,"1998"
"1771","22-142",0,5.98,-5239.37884357899,2700.77232020588,"1998"
"1772","22-143",0,5.98,-5237.78184887355,2701.1057067652,"1998"
"1774","22-145",0,5.98,-5237.50160699824,2699.80465042152,"1998"
"1776","22-147a",0,5.98,-5235.23997397266,2703.26585123265,"1998"
"1777","22-147b",0,5.98,-5236.6546358294,2700.52440695659,"1998"
"1781","23-001",1,7.04,-5121.75386732653,2853.07319270727,"1998"
"1782","23-002",1,7.04,-5121.37368436432,2852.86141177326,"1998"
"1783","23-003",1,9.25,-5128.71674039523,2753.45175182417,"1998"
"1784","23-004b",1,7.04,-5120.72936396255,2851.33224304483,"1998"
"1786","23-006",1,7.04,-5119.470011403,2851.80097067548,"1998"
"1787","23-007",1,7.04,-5120.46461865437,2850.01474787569,"1998"
"1789","23-009",1,7.04,-5118.55671443326,2848.95282174736,"1998"
"1790","23-010",1,7.04,-5118.29004210449,2847.63328378234,"1998"
"1791","23-012a",1,7.04,-5121.15569776231,2843.37771319687,"1998"
"1792","23-012b",1,7.04,-5122.03389331316,2842.69657458605,"1998"
"1793","23-012c",1,7.04,-5122.26114733951,2840.48393983615,"1998"
"1794","23-012d",1,7.04,-5120.00791001588,2842.74043632222,"1998"
"1796","23-014",1,7.04,-5120.12075404665,2841.63479433374,"1998"
"1797","23-016",1,7.04,-5119.73774252114,2841.42222534761,"1998"
"1800","23-030",1,7.56,-5127.09937062319,2832.64620882722,"1998"
"1801","23-031",1,7.56,-5126.60514977971,2833.54056594927,"1998"
"1804","23-033",1,7.56,-5126.55528103549,2830.0098570278,"1998"
"1806","23-036",1,7.59,-5121.31767164091,2821.2916270311,"1998"
"1807","23-037",1,7.59,-5122.40715718299,2818.3968896945,"1998"
"1808","23-038",1,7.59,-5121.52831525116,2819.07735064158,"1998"
"1815","23-052",0,8.47,-5158.73940923815,2747.57097806754,"1998"
"1817","23-053",0,8.47,-5154.11718251254,2754.35419364926,"1998"
"1818","23-054",1,8.76,-5162.48270007596,2741.47455490959,"1998"
"1819","23-055",0,8.75,-5161.57000625911,2737.52623170064,"1998"
"1821","23-056",1,7.59,-5121.77907001321,2807.57825269962,"1998"
"1823","23-059d",1,6.94,-5115.52208561778,2799.50643626234,"1998"
"1825","23-063",1,6.94,-5116.48346979436,2793.07426417431,"1998"
"1826","23-066",1,6.94,-5115.81618564772,2781.13072633231,"1998"
"1827","23-067",1,6.94,-5115.50812601159,2779.80725469676,"1998"
"1830","23-068",1,8.65,-5147.64837420722,2763.61556919274,"1998"
"1831","23-069",1,8.47,-5144.63723645453,2765.46997675671,"1998"
"1833","23-071",1,8.47,-5140.95571356051,2770.4355024816,"1998"
"1834","23-073",1,8.02,-5122.3711344431,2766.18996258017,"1998"
"1837","23-074c",1,8.02,-5123.42104387689,2763.2931006307,"1998"
"1840","23-076",0,8.75,-5156.68967559847,2737.2452209931,"1998"
"1842","23-078",1,8.75,-5159.41758041915,2722.55514450429,"1998"
"1843","23-079",0,8.54,-5161.31183949298,2713.19713881737,"1998"
"1844","23-080",0,8.54,-5160.27301248869,2710.35369618485,"1998"
"1845","23-081",0,8.54,-5162.06186079461,2702.10379689827,"1998"
"1846","23-082",0,8.54,-5161.95232831726,2697.45594717984,"1998"
"1848","24-002",1,8.02,-5125.1171713936,2757.28391563343,"1998"
"1849","24-003",1,8.02,-5125.59808961819,2756.38981924305,"1998"
"1850","24-004",1,8.15,-5128.40027665136,2752.12947543378,"1998"
"1851","24-008",0,8.73,-5168.42866109229,2665.34051136314,"1998"
"17310","10-327",0,3.07,-4981.82925772731,3791.0168036113,"2002"
"17610","10-336",0,2.53,-4981.83025643413,3786.90035876397,"2002"
"180","10-341",0,2.53,-4981.63282059109,3784.44622769205,"2002"
"3681","11-001",0,2.7,-4993.79784036737,3764.46258891215,"2002"
"3701","11-009",0,3.22,-4981.62180998624,3771.67360186001,"2002"
"3711","11-010",0,3.22,-4985.74179839497,3766.58578764347,"2002"
"3721","11-013",0,3.22,-4985.93127167736,3761.26323864144,"2002"
"3731","11-025",0,2.14,-4999.33833154809,3754.97455370121,"2002"
"3741","11-026",0,2.14,-4994.06411809338,3760.56426005796,"2002"
"3751","11-034",0,2.14,-4998.27930942754,3752.81344068132,"2002"
"3761","11-035",0,2.14,-4993.51801844106,3758.7881959638,"2002"
"3781","11-038",0,2.7,-4990.51346083248,3760.62163050282,"2002"
"3851","11-052",0,2.93,-4992.48871006036,3752.55489982033,"2002"
"386","11-053",0,2.93,-4990.492542917,3755.40539992432,"2002"
"387","11-054",0,2.93,-4998.01144818352,3743.64923152975,"2002"
"3881","11-055",0,2.93,-4989.29027266235,3754.24263284637,"2002"
"389","11-056a",0,3.37,-5009.42387413587,3725.15446438001,"2002"
"391","11-059",0,2.93,-4996.76627456401,3743.93391909463,"2002"
"3931","11-061",0,2.93,-4988.75999178231,3753.84361755994,"2002"
"394","11-062",0,2.93,-4987.76371652512,3754.96040769359,"2002"
"460","11-165",0,3.48,-4994.49231190557,3738.02414812085,"2002"
"4611","11-167",0,3.96,-4986.36218624628,3746.58885529372,"2002"
"462","11-169",0,3.96,-4986.32360520647,3745.922134758,"2002"
"464","11-174",0,4.33,-4998.0199915054,3727.38866592422,"2002"
"4651","11-175",0,4.33,-4998.88512879214,3726.05373436392,"2002"
"4661","11-176",0,3.96,-4985.95200882929,3742.1979222648,"2002"
"469","11-181",0,3.96,-4991.81727579185,3733.33266366776,"2002"
"473","11-184c",0,4.33,-5010.53633079702,3708.77910965523,"2002"
"4741","11-185",0,4.33,-4995.46220413927,3727.57263911925,"2002"
"477","11-188",0,4.33,-4996.01533662666,3726.13600321793,"2002"
"4811","11-191",0,4.33,-4994.07172864604,3727.89343147333,"2002"
"5251","12-001",0,4.6,-4995.93154197506,3723.85219884029,"2002"
"526","12-003",0,4.6,-5006.02685644719,3707.5031102471,"2002"
"5291","12-004",0,4.6,-4992.02629778637,3726.36659151575,"2002"
"530","12-005",0,4.38,-4988.82941016427,3729.60666711083,"2002"
"5311","12-006",0,4.6,-4991.92872762557,3724.93598812776,"2002"
"5321","12-007",0,4.6,-4998.42177718431,3716.21854506869,"2002"
"5341","12-010",0,4.6,-4990.88531590243,3722.80216780477,"2002"
"535","12-011",0,4.38,-4985.81547332392,3729.1400611955,"2002"
"536","12-012",0,4.38,-4987.67370376854,3726.24808495805,"2002"
"537","12-013",0,4.6,-4990.28567348709,3722.95272475591,"2002"
"538","12-014",0,4.79,-4991.35037352322,3720.53466716358,"2002"
"539","12-016a",0,4.79,-4999.26865330509,3708.29855089424,"2002"
"541","12-016c",0,4.61,-5005.66088833655,3702.63480292127,"2002"
"545","12-024",0,4.79,-5001.2224915699,3702.7406415253,"2002"
"547","12-027c",0,5,-5005.13498150067,3697.70462611645,"2002"
"550","12-030",0,4.61,-5017.37782064859,3691.07088199322,"2002"
"584","12-072",0,4.79,-4992.50896930706,3709.10014578483,"2002"
"5901","12-084",0,4.22,-4988.63187697376,3704.88580496932,"2002"
"592","12-086",0,4.22,-4992.35372602376,3698.70478711785,"2002"
"593","12-088",0,4.22,-4988.86717978679,3703.3333570573,"2002"
"594","12-089",0,4.22,-4993.5984968513,3696.82218986754,"2002"
"596","12-096",0,4.94,-5000.94469060438,3696.11418422634,"2002"
"600","12-102",0,4.94,-5001.68525397271,3694.0751209973,"2002"
"6071","12-112",0,4.94,-5002.96688535488,3687.15753291782,"2002"
"6101","12-115",0,4.39,-5001.78250053964,3686.28464818893,"2002"
"614","12-124",0,4.39,-4998.84299877136,3685.73331373397,"2002"
"616","12-129",0,4.39,-4998.85949380221,3685.37149115918,"2002"
"619","12-133",0,4.39,-5001.55335260114,3679.81751231214,"2002"
"620","12-134",0,4.59,-5012.06776996237,3665.36467874954,"2002"
"621","12-135",0,4.59,-5011.37174837646,3665.75288961416,"2002"
"624","12-139",0,4.39,-5003.03039137679,3676.98331883368,"2002"
"625","12-143",0,4.59,-5012.7245364021,3661.75483609469,"2002"
"626","12-145",0,4.39,-4997.73543604374,3682.64690285693,"2002"
"627","13-002",0,5.19,-5012.35008479419,3661.24182487351,"2002"
"6281","13-005",0,5.19,-5013.04280398838,3659.59646939476,"2002"
"631","13-009",0,5.19,-5012.5570904181,3659.69613673811,"2002"
"632","13-010a",0,5.19,-5013.21467412195,3658.44708767309,"2002"
"641","13-026",0,5.05,-4996.97719783429,3676.16557198787,"2002"
"642","13-027",0,5.19,-5003.52671889178,3667.2236795342,"2002"
"645","13-031",0,5.05,-4991.14728069064,3683.29989957943,"2002"
"647","13-034",0,5.05,-4990.18864450943,3683.37061919344,"2002"
"651","13-045",0,5.4,-4990.68519192002,3679.98720777844,"2002"
"652","13-048",0,5.4,-4995.23984260668,3672.66128405982,"2002"
"655","13-052",0,5.4,-4998.3505218977,3667.49525218342,"2002"
"657","13-055",0,5.4,-5001.58775741822,3662.75458075608,"2002"
"658","13-056",0,5.4,-5011.98520611898,3646.93772536423,"2002"
"661","13-061a",0,5.4,-5012.28817268085,3645.01488528186,"2002"
"663","13-061c",0,5.4,-5011.61605874776,3644.16493013775,"2002"
"669","13-076",0,4.58,-4998.42702272998,3658.3503560936,"2002"
"6701","13-077",0,4.58,-5000.38656012453,3654.37211306515,"2002"
"673","13-081",0,4.33,-4991.4423877924,3662.45300601015,"2002"
"674","13-083",1,4.33,-4988.59598424769,3665.75886154565,"2002"
"678","13-091",0,4.62,-4983.15906977159,3668.46915278719,"2002"
"681","13-097",0,4.62,-4985.80075701249,3660.5466082228,"2002"
"682","13-107",0,4.1,-4992.73219919615,3648.93310683392,"2002"
"684","13-111",1,4.1,-4986.73975345642,3655.84072799991,"2002"
"685","13-113",0,4.1,-4991.77978989674,3648.16780464834,"2002"
"703","14-006",1,3.39,-4990.55514881003,3645.1281617158,"2002"
"704","14-008",1,3.39,-4993.80989436511,3640.04842703847,"2002"
"712","14-022",1,3.39,-4998.29620555891,3631.6109808173,"2002"
"713","14-025",1,4.3,-5028.46562328885,3588.73601655351,"2002"
"716","14-026d",0,3.79,-5011.07176792372,3611.69995289411,"2002"
"726","14-038",0,4.89,-5031.55743419683,3585.71500836074,"2002"
"727","14-039",0,4.89,-5038.24597700076,3573.45923499055,"2002"
"728","14-042a",1,4.3,-5014.95296032252,3606.41655326906,"2002"
"729","14-042b",1,4.3,-5012.99900280766,3608.15789039729,"2002"
"730","14-042c",0,3.79,-5012.84349582969,3609.49517920225,"2002"
"733","14-048",0,4.89,-5038.64528961954,3571.18960276433,"2002"
"737","14-052",0,4.48,-5037.78573875869,3568.72240240566,"2002"
"740","14-055",0,4.48,-5040.61316846134,3563.64361200031,"2002"
"741","14-061",0,5.08,-5040.75707192964,3561.40424741697,"2002"
"7431","14-063",1,5.08,-5051.31498534088,3543.54259935059,"2002"
"744","14-064",0,5.08,-5047.51323971332,3548.65753612592,"2002"
"745","14-065",0,5.08,-5042.59758403367,3555.67275900067,"2002"
"751","14-072",0,5.08,-5050.65145063232,3541.70056879778,"2002"
"7611","14-083",0,6.41,-5074.09331378671,3510.8480852248,"2002"
"7631","14-085",0,6.41,-5078.91712149357,3502.40157643041,"2002"
"7641","14-086",0,6.41,-5083.19183255501,3496.19460600076,"2002"
"765","14-087",0,6.18,-5054.77797349497,3536.00220430221,"2002"
"766","14-088",0,6.18,-5067.27341593179,3519.03801246688,"2002"
"7671","14-089",0,7.29,-5085.70423063246,3490.08351485802,"2002"
